location_name,value,count,filename
福田,"[(83, 32, 33), (85, 40, 41), (99, 19, 20), (104, 54, 55), (105, 46, 47), (105, 59, 60), (111, 42, 43), (118, 19, 20), (119, 1, 2), (128, 18, 19), (129, 15, 16), (133, 42, 43), (134, 29, 30), (175, 51, 52), (190, 22, 23), (223, 23, 24), (317, 12, 13)]",17,8_hkust_wdq_yyq
福田站,"[(377, 8, 9), (377, 10, 11)]",2,8_hkust_wdq_yyq
粤东,"[(122, 31, 32), (122, 55, 56)]",2,8_hkust_wdq_yyq
粤北,"[(122, 33, 34), (122, 53, 54)]",2,8_hkust_wdq_yyq
粤西,"[(122, 29, 30), (122, 57, 58)]",2,8_hkust_wdq_yyq
纽约,"[(407, 25, 26)]",1,8_hkust_wdq_yyq
罗湖,"[(83, 34, 35), (85, 42, 43), (99, 23, 24), (104, 12, 13), (104, 52, 53), (105, 36, 37), (105, 45, 46), (105, 58, 59), (111, 40, 41), (111, 79, 80), (118, 21, 22), (119, 0, 1), (128, 16, 17), (129, 13, 14), (133, 40, 41), (134, 27, 28), (164, 31, 32), (175, 49, 50), (317, 10, 11), (318, 2, 3)]",20,8_hkust_wdq_yyq
美国,"[(407, 12, 13), (408, 17, 18)]",2,8_hkust_wdq_yyq
翠竹,"[(243, 4, 5)]",1,8_hkust_wdq_yyq
荃湾,"[(429, 15, 16)]",1,8_hkust_wdq_yyq
葵涌,"[(55, 27, 28)]",1,8_hkust_wdq_yyq
蛇口,"[(25, 3, 4), (104, 30, 31), (117, 17, 18), (117, 22, 23)]",4,8_hkust_wdq_yyq
西乡,"[(88, 29, 30)]",1,8_hkust_wdq_yyq
西涌,"[(55, 11, 12)]",1,8_hkust_wdq_yyq
车公庙,"[(192, 10, 11), (223, 18, 19), (239, 9, 10), (239, 17, 18), (240, 3, 4), (241, 3, 4), (376, 5, 6), (376, 7, 8)]",8,8_hkust_wdq_yyq
郑州,"[(180, 54, 55)]",1,8_hkust_wdq_yyq
香,"[(423, 18, 19)]",1,8_hkust_wdq_yyq
香港,"[(145, 47, 48), (423, 25, 26), (423, 34, 35), (427, 9, 10), (428, 33, 34)]",5,8_hkust_wdq_yyq
驻马店,"[(180, 55, 56)]",1,8_hkust_wdq_yyq
龙华,"[(88, 47, 48), (107, 25, 26), (136, 39, 40)]",3,8_hkust_wdq_yyq
龙华区,"[(100, 10, 11)]",1,8_hkust_wdq_yyq
龙岗,"[(88, 49, 50), (107, 23, 24), (129, 5, 6), (133, 46, 47), (136, 41, 42)]",5,8_hkust_wdq_yyq
龙岗区,"[(100, 8, 9)]",1,8_hkust_wdq_yyq
龙岗地区,"[(383, 3, 5)]",1,8_hkust_wdq_yyq
